credit_limit,num_cards_issued,account_age,pin_age,has_chip,card_type,card_on_dark_web,card_brand_encoded,Cluster
9725.0,2,19,0,1,0.0,0,1,1
713.0,1,29,4,0,0.0,0,1,3
0.0,2,10,10,1,1.0,0,2,0
10824.0,1,19,11,1,0.0,0,1,2
54768.0,1,12,12,1,0.0,0,2,2
36982.0,1,20,2,1,0.0,0,1,2
43863.0,1,19,0,1,0.0,0,1,2
27050.0,2,17,8,1,0.0,0,1,1
33468.0,2,19,16,1,0.0,0,1,1
10700.0,1,24,13,1,1.0,0,1,0
13425.0,1,21,11,1,0.0,0,1,2
14911.0,2,20,12,0,0.0,0,2,3
12628.0,1,15,0,1,0.0,0,2,2
16642.0,1,15,1,1,0.0,0,2,2
13013.0,1,16,0,1,0.0,0,1,2
10400.0,2,20,20,1,1.0,0,1,0
12500.0,2,25,1,1,1.0,0,2,0
8889.0,3,19,13,1,0.0,0,1,1
12370.0,1,0,4,0,0.0,0,2,3
9000.0,2,12,12,1,1.0,0,0,0
5284.0,1,6,6,1,0.0,0,1,2
50.0,2,15,1,1,1.0,0,1,0
2300.0,2,9,9,1,1.0,0,1,0
20022.0,1,23,12,1,0.0,0,1,2
6900.0,2,21,13,1,1.0,0,2,0
64.0,1,20,16,1,1.0,0,1,0
8165.0,2,24,2,1,0.0,0,1,1
16799.0,2,13,13,1,0.0,0,1,1
20826.0,1,6,6,1,0.0,0,2,2
8000.0,2,14,0,1,1.0,0,1,0
15149.0,2,16,16,1,0.0,0,1,1
10100.0,1,15,10,1,1.0,0,1,0
14720.0,2,20,12,1,0.0,0,1,1
28.0,1,23,8,1,1.0,0,2,0
3600.0,2,11,11,1,1.0,0,1,0
10179.0,1,11,11,1,0.0,0,1,2
10600.0,2,18,12,1,1.0,0,2,0
14716.0,2,20,0,1,0.0,0,1,1
96.0,1,13,13,1,1.0,0,2,0
73.0,1,16,16,1,1.0,0,1,0
6500.0,1,11,11,1,1.0,0,2,0
2841.0,1,18,13,1,0.0,0,1,2
46621.0,1,19,16,1,0.0,0,1,2
62855.0,2,20,20,1,0.0,0,2,1
46521.0,1,15,0,1,0.0,0,2,2
4100.0,2,0,16,1,1.0,0,2,0
9200.0,1,16,16,1,1.0,0,1,0
2800.0,2,17,16,1,1.0,0,1,0
58.0,1,19,2,1,1.0,0,1,0
11400.0,1,17,12,1,1.0,0,1,0
10228.0,2,19,12,1,0.0,0,1,1
74.0,2,14,0,1,1.0,0,1,0
12600.0,1,24,16,1,1.0,0,0,0
7600.0,2,0,16,1,1.0,0,2,0
33080.0,1,18,4,1,0.0,0,2,2
14912.0,2,19,2,1,0.0,0,1,1
5258.0,2,17,13,1,0.0,0,1,1
11300.0,1,17,1,1,1.0,0,2,0
463.0,2,18,16,1,0.0,0,1,1
20097.0,2,11,11,1,0.0,0,1,1
16415.0,1,6,6,1,0.0,0,1,2
1926.0,2,6,6,1,0.0,0,1,1
11000.0,1,21,13,0,1.0,0,1,3
26024.0,1,17,13,1,0.0,0,2,2
4599.0,2,20,13,1,0.0,0,2,1
8522.0,2,0,11,1,0.0,0,1,1
38194.0,1,19,0,1,0.0,0,1,2
51051.0,1,19,0,1,0.0,0,1,2
30800.0,1,0,19,0,1.0,0,1,3
23400.0,2,12,12,1,1.0,0,1,0
24800.0,2,18,13,1,1.0,0,1,0
48.0,1,16,0,1,1.0,0,1,0
8700.0,2,18,1,1,1.0,0,1,0
5900.0,2,10,10,1,1.0,0,2,0
5059.0,2,16,16,1,0.0,0,1,1
22446.0,2,20,0,1,0.0,0,1,1
48754.0,1,18,13,1,0.0,0,1,2
9300.0,1,16,16,1,1.0,0,2,0
15265.0,2,26,2,1,0.0,0,2,1
11600.0,1,18,0,1,1.0,0,1,0
26501.0,2,24,7,1,0.0,0,1,1
11121.0,2,16,13,0,0.0,0,1,3
2352.0,2,20,0,1,0.0,0,1,1
65.0,2,16,1,0,1.0,0,2,3
63.0,1,8,8,1,1.0,0,2,0
69.0,1,9,9,0,1.0,0,1,3
36900.0,2,23,12,1,1.0,0,2,0
10875.0,2,17,6,1,0.0,0,2,1
76.0,2,21,16,1,1.0,0,1,0
22227.0,1,17,16,1,0.0,0,2,2
4924.0,2,6,6,1,0.0,0,1,1
6300.0,1,11,11,1,1.0,0,0,0
86.0,2,7,7,1,1.0,0,1,0
11666.0,2,15,1,1,0.0,0,1,1
7800.0,1,19,19,1,1.0,0,1,0
10462.0,1,18,11,1,0.0,0,1,2
16927.0,1,12,12,1,0.0,0,2,2
95.0,1,15,1,1,1.0,0,1,0
2400.0,2,20,16,1,1.0,0,1,0
12127.0,1,16,16,1,0.0,0,1,2
18400.0,1,20,12,1,1.0,0,1,0
8273.0,1,24,2,1,0.0,0,1,2
10300.0,1,33,13,1,1.0,0,2,0
13841.0,2,24,16,0,0.0,0,1,3
2054.0,2,0,11,1,0.0,0,1,1
5100.0,2,19,1,1,1.0,0,2,0
22172.0,1,15,10,0,0.0,0,1,3
17749.0,1,24,1,1,0.0,0,1,2
12700.0,1,0,1,1,1.0,0,2,0
11100.0,2,6,6,1,1.0,0,0,0
16923.0,2,12,12,0,0.0,0,1,3
22067.0,2,6,6,1,0.0,0,1,1
11500.0,2,6,6,1,1.0,0,2,0
19017.0,2,18,0,1,0.0,0,2,1
13863.0,2,19,12,1,0.0,0,1,1
400.0,2,19,16,1,1.0,0,0,0
5100.0,2,29,16,1,1.0,0,2,0
17620.0,1,0,1,1,0.0,0,1,2
23572.0,2,9,9,1,0.0,0,1,1
20773.0,2,17,1,1,0.0,0,2,1
25124.0,2,16,16,1,0.0,0,2,1
14100.0,1,15,13,1,1.0,0,2,0
32.0,2,21,0,1,1.0,0,2,0
16109.0,2,17,2,1,0.0,0,1,1
8100.0,1,20,4,1,1.0,0,0,0
7300.0,2,17,16,1,1.0,0,1,0
46.0,2,0,16,0,1.0,0,1,3
22200.0,2,15,1,1,1.0,0,1,0
7200.0,1,19,0,1,1.0,0,1,0
14362.0,2,21,20,0,0.0,0,2,3
20060.0,2,14,0,1,0.0,0,1,1
17309.0,2,19,16,1,0.0,0,2,1
38354.0,1,0,16,1,0.0,0,1,2
49107.0,2,19,1,1,0.0,0,1,1
8468.0,1,20,16,1,0.0,0,2,2
28877.0,1,23,9,1,0.0,0,1,2
33713.0,1,15,1,1,0.0,0,2,2
25600.0,1,17,2,1,1.0,0,2,0
9100.0,1,16,13,1,1.0,0,0,0
793.0,2,18,4,0,0.0,0,2,3
4200.0,2,21,1,1,1.0,0,2,0
9900.0,2,25,19,1,1.0,0,1,0
15082.0,1,24,20,1,0.0,0,2,2
13100.0,1,16,13,1,1.0,0,0,0
1385.0,2,21,0,1,0.0,0,1,1
26506.0,2,21,4,1,0.0,0,1,1
10488.0,1,16,16,0,0.0,0,1,3
61.0,1,11,11,1,1.0,0,1,0
8923.0,2,0,12,1,0.0,0,1,1
29474.0,2,9,9,1,0.0,0,1,1
25612.0,2,16,16,1,0.0,0,1,1
9781.0,2,20,12,0,0.0,0,2,3
12900.0,2,6,6,1,1.0,0,2,0
9998.0,1,23,16,1,0.0,0,2,2
15400.0,1,23,2,1,1.0,0,2,0
7446.0,3,18,11,1,0.0,0,1,1
12607.0,2,23,11,0,0.0,0,1,3
1053.0,2,17,1,1,0.0,0,1,1
24424.0,1,15,1,1,0.0,0,2,2
22330.0,2,7,7,1,0.0,0,2,1
8822.0,1,6,6,1,0.0,0,1,2
3549.0,1,6,6,1,0.0,0,2,2
14939.0,1,8,8,1,0.0,0,1,2
56.0,2,7,7,1,1.0,0,1,0
8800.0,2,24,13,1,1.0,0,1,0
9300.0,1,26,4,1,1.0,0,2,0
6800.0,1,16,16,1,1.0,0,1,0
12210.0,2,21,2,1,0.0,0,1,1
6397.0,2,18,11,1,0.0,0,1,1
92.0,1,19,19,1,1.0,0,1,0
23053.0,1,12,12,1,0.0,0,2,2
14900.0,1,18,1,1,1.0,0,2,0
27046.0,2,0,11,1,0.0,0,1,1
8163.0,1,6,6,1,0.0,0,1,2
26599.0,2,6,6,1,0.0,0,2,1
3600.0,2,6,6,1,1.0,0,1,0
37661.0,1,6,6,1,0.0,0,1,2
21400.0,1,6,6,1,1.0,0,2,0
31271.0,2,6,6,1,0.0,0,1,1
23636.0,2,15,13,0,0.0,0,2,3
13689.0,2,10,10,1,0.0,0,1,1
12300.0,1,19,4,0,1.0,0,1,3
7900.0,1,16,16,1,1.0,0,1,0
13500.0,1,21,13,1,1.0,0,2,0
16293.0,2,18,2,1,0.0,0,2,1
14300.0,2,11,11,1,1.0,0,1,0
11068.0,1,14,0,1,0.0,0,2,2
12566.0,1,0,11,1,0.0,0,1,2
4100.0,2,13,13,1,1.0,0,0,0
7400.0,2,16,0,1,1.0,0,1,0
4200.0,2,20,1,1,1.0,0,2,0
14388.0,1,18,11,1,0.0,0,1,2
63.0,1,20,12,1,1.0,0,1,0
8100.0,2,21,4,1,1.0,0,1,0
8700.0,2,10,10,1,1.0,0,0,0
11900.0,2,17,16,0,0.0,0,1,3
5700.0,1,16,11,1,1.0,0,1,0
3400.0,2,12,12,1,1.0,0,2,0
5300.0,2,18,1,1,1.0,0,0,0
16082.0,1,28,16,1,0.0,0,1,2
21552.0,1,20,20,1,0.0,0,1,2
29037.0,1,11,11,1,0.0,0,1,2
19107.0,2,21,5,1,0.0,0,1,1
26562.0,2,20,4,1,0.0,0,1,1
9800.0,1,26,1,1,1.0,0,0,0
7476.0,2,6,6,1,0.0,0,1,1
29471.0,2,21,1,1,0.0,0,1,1
17700.0,1,21,16,1,1.0,0,2,0
11969.0,2,18,4,1,0.0,0,1,1
7946.0,2,19,12,1,0.0,0,2,1
41.0,1,20,9,1,1.0,0,2,0
12873.0,1,23,4,1,0.0,0,1,2
17629.0,1,0,0,1,0.0,0,1,2
3300.0,1,11,11,1,1.0,0,2,0
85.0,2,20,16,1,1.0,0,2,0
39.0,1,20,20,0,1.0,0,1,3
13700.0,1,15,12,1,1.0,0,2,0
31504.0,2,17,12,1,0.0,0,2,1
9010.0,2,20,19,1,0.0,0,1,1
64059.0,1,11,11,1,0.0,0,1,2
62.0,2,21,4,1,1.0,0,1,0
29601.0,2,18,1,0,0.0,0,1,3
49790.0,2,16,16,1,0.0,0,1,1
13438.0,1,9,9,1,0.0,0,2,2
12348.0,1,24,4,1,0.0,0,1,2
12810.0,2,18,4,0,0.0,0,2,3
9300.0,2,21,12,1,1.0,0,1,0
7564.0,2,0,10,1,0.0,0,1,1
22765.0,1,10,10,1,0.0,0,2,2
12100.0,2,17,7,1,1.0,0,2,0
15409.0,2,26,9,1,0.0,0,2,1
22500.0,2,17,0,1,1.0,0,2,0
842.0,2,17,2,1,0.0,0,2,1
10049.0,2,17,2,1,0.0,0,1,1
11625.0,2,16,0,1,0.0,0,1,1
5800.0,2,16,1,1,1.0,0,1,0
17515.0,3,18,16,0,0.0,0,1,3
1696.0,2,6,6,1,0.0,0,2,1
11400.0,2,16,1,1,1.0,0,0,0
10600.0,2,21,9,1,1.0,0,2,0
21500.0,1,16,16,0,1.0,0,0,3
32784.0,2,0,4,1,0.0,0,1,1
13510.0,2,19,10,1,0.0,0,1,1
14000.0,1,14,0,1,1.0,0,2,0
38.0,3,16,13,0,1.0,0,1,3
28471.0,1,6,6,0,0.0,0,2,3
14751.0,2,1,0,0,0.0,0,2,3
27268.0,1,14,0,1,0.0,0,1,2
17600.0,1,19,12,1,1.0,0,1,0
31490.0,2,15,1,1,0.0,0,1,1
31008.0,2,6,6,1,0.0,0,1,1
25558.0,2,6,6,1,0.0,0,1,1
54.0,2,19,16,1,1.0,0,1,0
7200.0,1,0,11,1,1.0,0,2,0
9278.0,2,25,1,1,0.0,0,1,1
6000.0,1,16,10,1,1.0,0,0,0
23237.0,2,19,2,1,0.0,0,2,1
16008.0,2,15,1,1,0.0,0,2,1
16003.0,1,13,13,0,0.0,0,1,3
5488.0,2,19,12,1,0.0,0,1,1
45222.0,1,6,6,1,0.0,0,2,2
13524.0,2,6,6,1,0.0,0,2,1
15000.0,2,6,6,1,1.0,0,2,0
20062.0,1,0,16,1,0.0,0,1,2
4335.0,2,19,19,0,0.0,0,1,3
2000.0,2,16,16,1,1.0,0,1,0
25445.0,1,17,2,1,0.0,0,2,2
34684.0,2,21,4,1,0.0,0,1,1
28125.0,2,11,11,1,0.0,0,1,1
49705.0,2,6,6,1,0.0,0,1,1
31424.0,2,17,16,0,0.0,0,2,3
19097.0,1,20,1,1,0.0,0,1,2
32423.0,1,14,0,1,0.0,0,2,2
17686.0,1,0,19,1,0.0,0,1,2
8100.0,1,19,2,0,1.0,0,2,3
10059.0,1,21,12,0,0.0,0,1,3
4302.0,1,15,11,0,0.0,0,2,3
13123.0,1,17,12,1,0.0,0,1,2
3630.0,1,23,2,1,0.0,0,1,2
20173.0,1,19,0,1,0.0,0,2,2
10141.0,2,6,6,1,0.0,0,1,1
15900.0,1,7,7,0,1.0,0,2,3
24080.0,1,10,10,1,0.0,0,1,2
20400.0,1,19,19,1,1.0,0,2,0
22000.0,1,19,13,1,1.0,0,1,0
28300.0,2,1,4,1,1.0,0,2,0
27761.0,1,16,16,1,0.0,0,1,2
21200.0,1,21,0,1,1.0,0,1,0
20560.0,1,17,2,1,0.0,0,2,2
3095.0,2,18,0,1,0.0,0,1,1
43879.0,2,20,11,1,0.0,0,1,1
10200.0,1,6,6,1,1.0,0,1,0
16332.0,2,14,0,1,0.0,0,2,1
2289.0,1,15,1,1,0.0,0,2,2
17995.0,1,13,13,1,0.0,0,1,2
14900.0,1,25,4,1,1.0,0,1,0
11934.0,1,6,6,1,0.0,0,1,2
6513.0,2,6,6,1,0.0,0,2,1
1500.0,2,17,2,1,1.0,0,1,0
8300.0,2,17,1,1,1.0,0,2,0
87.0,2,6,6,1,1.0,0,2,0
14104.0,1,15,1,1,0.0,0,1,2
14725.0,2,15,1,1,0.0,0,1,1
12016.0,2,18,1,1,0.0,0,2,1
22567.0,2,18,2,1,0.0,0,1,1
26743.0,2,20,13,1,0.0,0,2,1
16722.0,1,26,5,1,0.0,0,2,2
9521.0,2,20,19,1,0.0,0,2,1
14253.0,1,12,12,1,0.0,0,1,2
15652.0,2,15,1,1,0.0,0,2,1
6900.0,2,18,1,1,1.0,0,0,0
13378.0,1,17,2,1,0.0,0,1,2
15516.0,2,28,12,1,0.0,0,2,1
9956.0,2,21,16,1,0.0,0,2,1
3614.0,1,17,2,1,0.0,0,1,2
5992.0,2,16,1,1,0.0,0,2,1
31219.0,2,6,6,1,0.0,0,1,1
20619.0,1,8,8,1,0.0,0,1,2
74.0,1,17,2,1,1.0,0,1,0
22768.0,1,6,6,1,0.0,0,2,2
3000.0,1,6,6,0,1.0,0,2,3
7458.0,2,6,6,1,0.0,0,1,1
15504.0,1,15,0,1,0.0,0,2,2
5600.0,1,0,7,1,1.0,0,1,0
3117.0,2,25,20,1,0.0,0,1,1
14007.0,1,26,11,1,0.0,0,2,2
13390.0,2,18,16,1,0.0,0,2,1
35649.0,2,20,1,1,0.0,0,2,1
10000.0,2,20,0,0,1.0,0,1,3
63.0,2,17,12,1,1.0,0,2,0
24878.0,2,18,1,1,0.0,0,1,1
9213.0,2,21,2,1,0.0,0,1,1
23538.0,2,15,1,1,0.0,0,2,1
15658.0,2,10,10,1,0.0,0,2,1
8900.0,1,20,1,1,1.0,0,1,0
12782.0,1,15,1,1,0.0,0,1,2
17297.0,1,16,16,1,0.0,0,2,2
10600.0,1,32,1,1,1.0,0,1,0
10644.0,1,21,1,1,0.0,0,1,2
13438.0,1,13,13,1,0.0,0,2,2
9300.0,2,16,16,1,1.0,0,2,0
34175.0,2,17,1,1,0.0,0,2,1
367.0,2,20,16,1,0.0,0,2,1
441.0,2,17,12,1,0.0,0,1,1
11087.0,2,16,1,1,0.0,0,1,1
15305.0,2,9,9,1,0.0,0,1,1
11268.0,2,17,13,1,0.0,0,2,1
21502.0,2,8,8,1,0.0,0,1,1
2042.0,2,20,13,1,0.0,0,1,1
13922.0,1,20,0,1,0.0,0,1,2
13100.0,2,20,20,1,1.0,0,0,0
15227.0,2,18,11,1,0.0,0,2,1
3300.0,2,16,16,1,1.0,0,2,0
19829.0,1,21,16,1,0.0,0,2,2
55.0,1,0,16,1,1.0,0,1,0
37600.0,1,0,20,1,1.0,0,2,2
16325.0,2,11,11,1,0.0,0,1,1
17885.0,1,21,16,1,0.0,0,1,2
24827.0,1,23,4,1,0.0,0,2,2
30704.0,1,11,11,1,0.0,0,1,2
13637.0,2,16,0,1,0.0,0,2,1
2504.0,1,17,10,1,0.0,0,1,2
15535.0,1,20,11,1,0.0,0,2,2
14898.0,1,18,4,1,0.0,0,1,2
9696.0,2,18,12,1,0.0,0,1,1
22310.0,1,17,1,1,0.0,0,2,2
9200.0,2,6,6,1,1.0,0,1,0
21244.0,1,6,6,1,0.0,0,1,2
20751.0,2,6,6,0,0.0,0,2,3
16347.0,2,0,16,1,0.0,0,1,1
23404.0,1,16,0,1,0.0,0,2,2
20930.0,2,24,4,1,0.0,0,2,1
23014.0,2,13,13,1,0.0,0,2,1
11500.0,1,0,19,1,1.0,0,0,0
13000.0,2,18,2,1,1.0,0,0,0
21102.0,1,10,10,1,0.0,0,2,2
60.0,1,20,2,1,1.0,0,2,0
34826.0,1,11,11,1,0.0,0,1,2
5307.0,2,0,16,1,0.0,0,1,1
47131.0,2,21,4,1,0.0,0,1,1
6875.0,1,16,0,1,0.0,0,1,2
31747.0,1,11,11,1,0.0,0,1,2
50127.0,2,13,13,1,0.0,0,1,1
21400.0,2,16,16,1,1.0,0,0,0
24614.0,2,19,0,1,0.0,0,1,1
2809.0,2,20,1,1,0.0,0,1,1
15076.0,2,23,11,0,0.0,0,1,3
27646.0,1,18,2,1,0.0,0,2,2
29948.0,1,15,1,1,0.0,0,1,2
28021.0,2,23,1,1,0.0,0,2,1
58.0,1,13,13,0,1.0,0,1,3
19880.0,2,6,6,1,0.0,0,1,1
42670.0,1,14,0,1,0.0,0,2,2
50521.0,2,8,8,1,0.0,0,1,1
27982.0,2,16,16,1,0.0,0,1,1
22886.0,1,17,2,1,0.0,0,1,2
32049.0,2,21,5,1,0.0,0,1,1
45141.0,1,18,16,0,0.0,0,1,3
44.0,1,0,12,1,1.0,0,1,0
5414.0,2,15,0,1,0.0,0,1,1
17846.0,2,0,1,1,0.0,0,1,1
51.0,2,16,12,1,1.0,0,2,0
5600.0,1,18,1,1,1.0,0,1,0
7090.0,2,19,9,1,0.0,0,1,1
7900.0,2,25,22,1,1.0,0,0,0
415.0,1,15,13,0,0.0,0,1,3
12286.0,2,0,13,0,0.0,0,2,3
35175.0,1,13,13,1,0.0,0,1,2
21205.0,1,21,16,1,0.0,0,1,2
25985.0,1,9,9,0,0.0,0,1,3
39431.0,1,0,4,0,0.0,0,1,3
18288.0,2,16,0,1,0.0,0,2,1
12367.0,2,18,4,1,0.0,0,1,1
9500.0,1,12,12,1,1.0,0,2,0
8812.0,2,17,2,1,0.0,0,1,1
13104.0,1,18,9,1,0.0,0,1,2
9454.0,1,24,19,1,0.0,0,1,2
13764.0,1,14,0,1,0.0,0,1,2
14639.0,1,8,8,1,0.0,0,1,2
20277.0,2,12,12,0,0.0,0,1,3
11166.0,1,6,6,1,0.0,0,1,2
7200.0,2,19,16,1,1.0,0,1,0
12389.0,1,10,10,1,0.0,0,1,2
13455.0,2,25,1,1,0.0,0,2,1
48.0,2,17,13,1,1.0,0,2,0
49.0,2,17,2,1,1.0,0,1,0
6800.0,1,21,2,0,1.0,0,1,3
24900.0,2,18,13,1,1.0,0,2,0
23231.0,2,6,6,1,0.0,0,1,1
18.0,2,20,13,1,1.0,0,2,0
13699.0,1,7,7,1,0.0,0,1,2
11700.0,2,20,16,0,1.0,0,2,3
15612.0,1,14,0,1,0.0,0,1,2
4699.0,1,19,8,1,0.0,0,1,2
77778.0,1,6,6,1,0.0,0,1,2
31755.0,1,18,4,0,0.0,0,2,3
28601.0,1,14,0,1,0.0,0,1,2
25900.0,2,21,1,1,1.0,0,1,0
97.0,2,25,16,1,1.0,0,1,0
22553.0,2,19,16,0,0.0,0,1,3
65.0,2,16,11,1,1.0,0,1,0
9141.0,2,16,1,1,0.0,0,1,1
14733.0,2,17,1,1,0.0,0,1,1
15814.0,1,24,16,1,0.0,0,2,2
20816.0,1,13,13,1,0.0,0,1,2
35493.0,1,8,8,1,0.0,0,1,2
58311.0,2,13,13,1,0.0,0,1,1
24700.0,1,6,6,1,1.0,0,1,0
58.0,1,19,0,1,1.0,0,1,0
7400.0,2,17,9,1,1.0,0,0,0
11310.0,2,18,0,1,0.0,0,1,1
7200.0,2,15,1,0,1.0,0,1,3
32325.0,1,10,10,1,0.0,0,1,2
13612.0,1,15,1,1,0.0,0,1,2
11168.0,1,17,2,1,0.0,0,2,2
61.0,1,18,2,1,1.0,0,1,0
12103.0,1,7,7,1,0.0,0,1,2
7900.0,2,17,16,1,1.0,0,0,0
11408.0,1,14,0,1,0.0,0,1,2
22362.0,1,16,12,1,0.0,0,1,2
14993.0,1,6,6,1,0.0,0,2,2
29716.0,1,17,1,1,0.0,0,1,2
19258.0,1,17,1,1,0.0,0,2,2
13400.0,3,17,1,1,1.0,0,2,1
20961.0,1,0,16,1,0.0,0,2,2
10500.0,2,23,10,1,1.0,0,1,0
11300.0,2,10,10,1,1.0,0,2,0
13866.0,1,8,8,1,0.0,0,1,2
6100.0,1,6,6,1,1.0,0,0,0
3728.0,1,16,16,0,0.0,0,2,3
7400.0,1,25,19,1,1.0,0,0,0
77.0,1,17,2,1,1.0,0,1,0
12299.0,1,21,19,1,0.0,0,2,2
2172.0,2,17,9,1,0.0,0,1,1
65.0,1,14,0,1,1.0,0,1,0
17993.0,1,14,0,1,0.0,0,1,2
16398.0,2,21,5,1,0.0,0,1,1
21284.0,2,28,10,1,0.0,0,1,1
13022.0,2,11,11,0,0.0,0,2,3
8500.0,1,6,6,1,1.0,0,2,0
34123.0,1,17,2,1,0.0,0,2,2
25670.0,1,1,16,1,0.0,0,1,2
9000.0,1,1,0,1,1.0,0,1,0
8280.0,2,18,9,1,0.0,0,2,1
9741.0,2,25,16,1,0.0,0,1,1
1326.0,2,25,1,1,0.0,0,1,1
5500.0,1,20,0,1,1.0,0,1,0
16675.0,2,17,2,1,0.0,0,1,1
14277.0,1,14,0,1,0.0,0,2,2
13368.0,2,12,12,1,0.0,0,2,1
12700.0,1,19,10,1,1.0,0,1,0
1342.0,1,18,4,1,0.0,0,2,2
8700.0,2,18,2,1,1.0,0,2,0
75.0,2,7,7,1,1.0,0,2,0
35062.0,1,0,1,1,0.0,0,1,2
16900.0,1,15,1,1,1.0,0,2,0
9000.0,2,16,16,0,1.0,0,1,3
9800.0,2,14,0,1,1.0,0,2,0
10600.0,1,18,2,1,1.0,0,1,0
12189.0,2,15,1,1,0.0,0,1,1
10638.0,2,0,16,1,0.0,0,1,1
13200.0,1,24,8,1,1.0,0,1,0
4800.0,2,21,2,1,1.0,0,1,0
64.0,2,8,8,1,1.0,0,2,0
13800.0,1,18,4,1,1.0,0,2,0
8200.0,2,19,16,1,1.0,0,1,0
12600.0,2,30,12,1,1.0,0,2,0
15552.0,2,16,12,1,0.0,0,1,1
24049.0,2,20,13,1,0.0,0,1,1
17382.0,1,6,6,1,0.0,0,2,2
19483.0,1,6,6,0,0.0,0,2,3
2174.0,2,24,16,1,0.0,0,2,1
25301.0,2,12,12,1,0.0,0,1,1
11000.0,2,15,13,1,1.0,0,2,0
7100.0,1,6,6,1,1.0,0,0,0
57.0,2,18,4,1,1.0,0,1,0
10900.0,1,6,6,0,1.0,0,2,3
10005.0,1,14,0,1,0.0,0,1,2
10627.0,1,15,1,1,0.0,0,2,2
60.0,1,0,2,1,0.0,0,1,2
17383.0,1,14,0,1,0.0,0,2,2
14200.0,1,11,11,1,1.0,0,1,0
11620.0,2,16,16,0,0.0,0,1,3
6900.0,1,9,9,1,1.0,0,1,0
12500.0,2,20,0,0,1.0,0,2,3
14814.0,2,18,4,1,0.0,0,1,1
20756.0,2,17,2,1,0.0,0,2,1
63.0,2,17,2,1,1.0,0,1,0
12100.0,1,17,16,1,1.0,0,1,0
71.0,2,19,12,1,1.0,0,2,0
13000.0,2,9,9,1,1.0,0,1,0
12047.0,2,26,4,1,0.0,0,1,1
14066.0,2,16,0,1,0.0,0,1,1
60.0,2,21,13,0,1.0,0,1,3
2041.0,2,29,0,1,0.0,0,1,1
12700.0,1,16,1,1,1.0,0,2,0
27124.0,1,6,6,1,0.0,0,1,2
6400.0,2,6,6,1,1.0,0,0,0
18171.0,2,12,12,1,0.0,0,1,1
44314.0,1,21,4,1,0.0,0,2,2
12700.0,1,25,2,0,1.0,0,0,3
21007.0,1,15,1,1,0.0,0,1,2
65.0,1,18,2,0,1.0,0,1,3
10405.0,2,19,1,1,0.0,0,1,1
12500.0,1,17,2,1,1.0,0,2,0
19070.0,2,19,19,1,0.0,0,2,1
30950.0,2,25,20,1,0.0,0,1,1
80.0,1,17,0,1,1.0,0,1,0
26394.0,1,6,6,1,0.0,0,2,2
12132.0,2,25,12,1,0.0,0,1,1
1900.0,2,13,13,1,1.0,0,1,0
5507.0,2,16,16,1,0.0,0,2,1
6300.0,2,23,16,1,1.0,0,1,0
19573.0,2,18,11,1,0.0,0,1,1
29543.0,2,17,1,1,0.0,0,2,1
19171.0,2,17,13,0,0.0,0,2,3
72.0,1,14,0,1,1.0,0,1,0
11710.0,1,13,13,1,0.0,0,2,2
24089.0,2,16,16,0,0.0,0,2,3
15900.0,1,15,1,1,0.0,0,1,2
11595.0,1,16,16,1,0.0,0,1,2
13257.0,2,15,1,1,0.0,0,1,1
8200.0,1,29,19,1,1.0,0,1,0
57.0,1,1,9,1,1.0,0,1,0
10412.0,1,15,9,1,0.0,0,1,2
7808.0,1,20,2,1,0.0,0,2,2
16600.0,1,18,12,1,1.0,0,1,0
11000.0,1,20,9,1,1.0,0,2,0
10800.0,1,12,12,1,1.0,0,1,0
38385.0,2,15,1,1,0.0,0,2,1
14625.0,1,16,16,1,0.0,0,2,2
12400.0,2,26,19,0,1.0,0,2,3
24943.0,2,20,0,1,0.0,0,1,1
12300.0,2,15,1,1,1.0,0,1,0
14623.0,1,8,8,1,0.0,0,2,2
15017.0,2,14,0,1,0.0,0,1,1
11100.0,1,23,1,1,1.0,0,2,0
600.0,1,17,13,1,1.0,0,1,0
17220.0,1,9,9,1,0.0,0,1,2
29041.0,1,0,4,1,0.0,0,2,2
25297.0,1,20,20,1,0.0,0,1,2
71.0,1,6,6,1,1.0,0,1,0
21692.0,1,15,0,1,0.0,0,2,2
18384.0,1,19,2,1,0.0,0,2,2
20700.0,1,0,0,1,1.0,0,2,0
20467.0,1,8,8,1,0.0,0,1,2
4400.0,1,6,6,1,1.0,0,2,0
18074.0,2,12,12,1,0.0,0,1,1
37778.0,1,6,6,1,0.0,0,1,2
26822.0,2,25,19,1,0.0,0,1,1
15000.0,2,28,4,1,1.0,0,2,0
8451.0,1,16,16,1,0.0,0,1,2
26.0,2,16,9,1,1.0,0,1,0
20661.0,1,16,16,1,0.0,0,2,2
16523.0,2,15,1,1,0.0,0,2,1
14300.0,2,16,16,1,1.0,0,1,0
10589.0,1,20,11,1,0.0,0,1,2
26982.0,1,18,4,1,0.0,0,2,2
15000.0,2,6,6,1,1.0,0,2,0
26471.0,1,15,1,1,0.0,0,2,2
37656.0,1,20,16,0,0.0,0,2,3
27947.0,2,17,1,1,0.0,0,1,1
29465.0,1,16,16,1,0.0,0,1,2
21070.0,1,11,11,1,0.0,0,2,2
27537.0,2,7,7,1,0.0,0,1,1
13404.0,2,24,8,1,0.0,0,1,1
3016.0,1,16,1,1,0.0,0,2,2
32809.0,2,18,16,1,0.0,0,2,1
16519.0,2,28,11,1,0.0,0,1,1
